Retention Time, Charge, Isotope, Is Labeled, Light Mass, Light abundance, Heavy Mass, Heavy Abunsdance
1795.8, 2, 1, 1, 663.391601562, 2454596.5, 667.398132324, 2963285.0
1795.8, 2, 2, 1, 663.872680664, 1867332.875, 667.880310059, 2432274.25
1795.8, 2, 2, 1, 663.872680664, 1867332.875, 667.883544922, 6351370.5
1795.8, 2, 2, 1, 663.872680664, 1867332.875, 667.886779785, 10287187.0
1795.8, 2, 2, 1, 663.872680664, 1867332.875, 667.890075684, 11540768.0
1795.8, 2, 2, 1, 663.872680664, 1867332.875, 667.893310547, 9129116.0
1795.8, 2, 2, 1, 663.872680664, 1867332.875, 667.896606445, 4840210.0
1795.8, 2, 2, 1, 663.872680664, 1867332.875, 667.899841309, 1413427.625
1795.8, 2, 2, 1, 663.875915527, 5776823.0, 667.880310059, 2432274.25
1795.8, 2, 2, 1, 663.875915527, 5776823.0, 667.883544922, 6351370.5
1795.8, 2, 2, 1, 663.875915527, 5776823.0, 667.886779785, 10287187.0
1795.8, 2, 2, 1, 663.875915527, 5776823.0, 667.890075684, 11540768.0
1795.8, 2, 2, 1, 663.875915527, 5776823.0, 667.893310547, 9129116.0
1795.8, 2, 2, 1, 663.875915527, 5776823.0, 667.896606445, 4840210.0
1795.8, 2, 2, 1, 663.875915527, 5776823.0, 667.899841309, 1413427.625
1795.8, 2, 2, 1, 663.879150391, 10441080.0, 667.880310059, 2432274.25
1795.8, 2, 2, 1, 663.879150391, 10441080.0, 667.883544922, 6351370.5
1795.8, 2, 2, 1, 663.879150391, 10441080.0, 667.886779785, 10287187.0
1795.8, 2, 2, 1, 663.879150391, 10441080.0, 667.890075684, 11540768.0
1795.8, 2, 2, 1, 663.879150391, 10441080.0, 667.893310547, 9129116.0
1795.8, 2, 2, 1, 663.879150391, 10441080.0, 667.896606445, 4840210.0
1795.8, 2, 2, 1, 663.879150391, 10441080.0, 667.899841309, 1413427.625
1795.8, 2, 2, 1, 663.882385254, 12865446.0, 667.880310059, 2432274.25
1795.8, 2, 2, 1, 663.882385254, 12865446.0, 667.883544922, 6351370.5
1795.8, 2, 2, 1, 663.882385254, 12865446.0, 667.886779785, 10287187.0
1795.8, 2, 2, 1, 663.882385254, 12865446.0, 667.890075684, 11540768.0
1795.8, 2, 2, 1, 663.882385254, 12865446.0, 667.893310547, 9129116.0
1795.8, 2, 2, 1, 663.882385254, 12865446.0, 667.896606445, 4840210.0
1795.8, 2, 2, 1, 663.882385254, 12865446.0, 667.899841309, 1413427.625
1795.8, 2, 2, 1, 663.885620117, 11208677.0, 667.880310059, 2432274.25
1795.8, 2, 2, 1, 663.885620117, 11208677.0, 667.883544922, 6351370.5
1795.8, 2, 2, 1, 663.885620117, 11208677.0, 667.886779785, 10287187.0
1795.8, 2, 2, 1, 663.885620117, 11208677.0, 667.890075684, 11540768.0
1795.8, 2, 2, 1, 663.885620117, 11208677.0, 667.893310547, 9129116.0
1795.8, 2, 2, 1, 663.885620117, 11208677.0, 667.896606445, 4840210.0
1795.8, 2, 2, 1, 663.885620117, 11208677.0, 667.899841309, 1413427.625
1795.8, 2, 2, 1, 663.88885498, 6705157.5, 667.880310059, 2432274.25
1795.8, 2, 2, 1, 663.88885498, 6705157.5, 667.883544922, 6351370.5
1795.8, 2, 2, 1, 663.88885498, 6705157.5, 667.886779785, 10287187.0
1795.8, 2, 2, 1, 663.88885498, 6705157.5, 667.890075684, 11540768.0
1795.8, 2, 2, 1, 663.88885498, 6705157.5, 667.893310547, 9129116.0
1795.8, 2, 2, 1, 663.88885498, 6705157.5, 667.896606445, 4840210.0
1795.8, 2, 2, 1, 663.88885498, 6705157.5, 667.899841309, 1413427.625
1795.8, 2, 2, 1, 663.892089844, 2408083.25, 667.880310059, 2432274.25
1795.8, 2, 2, 1, 663.892089844, 2408083.25, 667.883544922, 6351370.5
1795.8, 2, 2, 1, 663.892089844, 2408083.25, 667.886779785, 10287187.0
1795.8, 2, 2, 1, 663.892089844, 2408083.25, 667.890075684, 11540768.0
1795.8, 2, 2, 1, 663.892089844, 2408083.25, 667.893310547, 9129116.0
1795.8, 2, 2, 1, 663.892089844, 2408083.25, 667.896606445, 4840210.0
1795.8, 2, 2, 1, 663.892089844, 2408083.25, 667.899841309, 1413427.625
1795.8, 2, 3, 1, 664.37689209, 2063465.75, 668.382568359, 1280379.625
1795.8, 2, 3, 1, 664.37689209, 2063465.75, 668.385803223, 2795562.25
1795.8, 2, 3, 1, 664.37689209, 2063465.75, 668.389099121, 3988985.75
1795.8, 2, 3, 1, 664.37689209, 2063465.75, 668.392333984, 3998923.75
1795.8, 2, 3, 1, 664.37689209, 2063465.75, 668.395629883, 2808278.25
1795.8, 2, 3, 1, 664.37689209, 2063465.75, 668.398864746, 1275001.75
1795.8, 2, 3, 1, 664.380126953, 3942217.25, 668.382568359, 1280379.625
1795.8, 2, 3, 1, 664.380126953, 3942217.25, 668.385803223, 2795562.25
1795.8, 2, 3, 1, 664.380126953, 3942217.25, 668.389099121, 3988985.75
1795.8, 2, 3, 1, 664.380126953, 3942217.25, 668.392333984, 3998923.75
1795.8, 2, 3, 1, 664.380126953, 3942217.25, 668.395629883, 2808278.25
1795.8, 2, 3, 1, 664.380126953, 3942217.25, 668.398864746, 1275001.75
1795.8, 2, 3, 1, 664.383361816, 5064298.0, 668.382568359, 1280379.625
1795.8, 2, 3, 1, 664.383361816, 5064298.0, 668.385803223, 2795562.25
1795.8, 2, 3, 1, 664.383361816, 5064298.0, 668.389099121, 3988985.75
1795.8, 2, 3, 1, 664.383361816, 5064298.0, 668.392333984, 3998923.75
1795.8, 2, 3, 1, 664.383361816, 5064298.0, 668.395629883, 2808278.25
1795.8, 2, 3, 1, 664.383361816, 5064298.0, 668.398864746, 1275001.75
1795.8, 2, 3, 1, 664.38659668, 4588640.5, 668.382568359, 1280379.625
1795.8, 2, 3, 1, 664.38659668, 4588640.5, 668.385803223, 2795562.25
1795.8, 2, 3, 1, 664.38659668, 4588640.5, 668.389099121, 3988985.75
1795.8, 2, 3, 1, 664.38659668, 4588640.5, 668.392333984, 3998923.75
1795.8, 2, 3, 1, 664.38659668, 4588640.5, 668.395629883, 2808278.25
1795.8, 2, 3, 1, 664.38659668, 4588640.5, 668.398864746, 1275001.75
1795.8, 2, 3, 1, 664.389831543, 2871571.0, 668.382568359, 1280379.625
1795.8, 2, 3, 1, 664.389831543, 2871571.0, 668.385803223, 2795562.25
1795.8, 2, 3, 1, 664.389831543, 2871571.0, 668.389099121, 3988985.75
1795.8, 2, 3, 1, 664.389831543, 2871571.0, 668.392333984, 3998923.75
1795.8, 2, 3, 1, 664.389831543, 2871571.0, 668.395629883, 2808278.25
1795.8, 2, 3, 1, 664.389831543, 2871571.0, 668.398864746, 1275001.75
1795.8, 2, 3, 1, 664.393066406, 1106313.0, 668.382568359, 1280379.625
1795.8, 2, 3, 1, 664.393066406, 1106313.0, 668.385803223, 2795562.25
1795.8, 2, 3, 1, 664.393066406, 1106313.0, 668.389099121, 3988985.75
1795.8, 2, 3, 1, 664.393066406, 1106313.0, 668.392333984, 3998923.75
1795.8, 2, 3, 1, 664.393066406, 1106313.0, 668.395629883, 2808278.25
1795.8, 2, 3, 1, 664.393066406, 1106313.0, 668.398864746, 1275001.75
1798.05, 2, 1, 1, 663.372253418, 2310865.5, 667.378601074, 1801343.75
1798.05, 2, 1, 1, 663.372253418, 2310865.5, 667.381835938, 4396109.5
1798.05, 2, 1, 1, 663.372253418, 2310865.5, 667.385070801, 6795506.0
1798.05, 2, 1, 1, 663.372253418, 2310865.5, 667.388366699, 7314713.0
1798.05, 2, 1, 1, 663.372253418, 2310865.5, 667.391601562, 5545359.0
1798.05, 2, 1, 1, 663.372253418, 2310865.5, 667.394836426, 2792292.0
1798.05, 2, 1, 1, 663.375488281, 5108900.5, 667.378601074, 1801343.75
1798.05, 2, 1, 1, 663.375488281, 5108900.5, 667.381835938, 4396109.5
1798.05, 2, 1, 1, 663.375488281, 5108900.5, 667.385070801, 6795506.0
1798.05, 2, 1, 1, 663.375488281, 5108900.5, 667.388366699, 7314713.0
1798.05, 2, 1, 1, 663.375488281, 5108900.5, 667.391601562, 5545359.0
1798.05, 2, 1, 1, 663.375488281, 5108900.5, 667.394836426, 2792292.0
1798.05, 2, 1, 1, 663.378723145, 7338561.5, 667.378601074, 1801343.75
1798.05, 2, 1, 1, 663.378723145, 7338561.5, 667.381835938, 4396109.5
1798.05, 2, 1, 1, 663.378723145, 7338561.5, 667.385070801, 6795506.0
1798.05, 2, 1, 1, 663.378723145, 7338561.5, 667.388366699, 7314713.0
1798.05, 2, 1, 1, 663.378723145, 7338561.5, 667.391601562, 5545359.0
1798.05, 2, 1, 1, 663.378723145, 7338561.5, 667.394836426, 2792292.0
1798.05, 2, 1, 1, 663.381958008, 7384127.0, 667.378601074, 1801343.75
1798.05, 2, 1, 1, 663.381958008, 7384127.0, 667.381835938, 4396109.5
1798.05, 2, 1, 1, 663.381958008, 7384127.0, 667.385070801, 6795506.0
1798.05, 2, 1, 1, 663.381958008, 7384127.0, 667.388366699, 7314713.0
1798.05, 2, 1, 1, 663.381958008, 7384127.0, 667.391601562, 5545359.0
1798.05, 2, 1, 1, 663.381958008, 7384127.0, 667.394836426, 2792292.0
1798.05, 2, 1, 1, 663.385131836, 5197668.5, 667.378601074, 1801343.75
1798.05, 2, 1, 1, 663.385131836, 5197668.5, 667.381835938, 4396109.5
1798.05, 2, 1, 1, 663.385131836, 5197668.5, 667.385070801, 6795506.0
1798.05, 2, 1, 1, 663.385131836, 5197668.5, 667.388366699, 7314713.0
1798.05, 2, 1, 1, 663.385131836, 5197668.5, 667.391601562, 5545359.0
1798.05, 2, 1, 1, 663.385131836, 5197668.5, 667.394836426, 2792292.0
1798.05, 2, 1, 1, 663.388366699, 2362093.75, 667.378601074, 1801343.75
1798.05, 2, 1, 1, 663.388366699, 2362093.75, 667.381835938, 4396109.5
1798.05, 2, 1, 1, 663.388366699, 2362093.75, 667.385070801, 6795506.0
1798.05, 2, 1, 1, 663.388366699, 2362093.75, 667.388366699, 7314713.0
1798.05, 2, 1, 1, 663.388366699, 2362093.75, 667.391601562, 5545359.0
1798.05, 2, 1, 1, 663.388366699, 2362093.75, 667.394836426, 2792292.0
1798.05, 2, 2, 1, 663.872680664, 1080039.625, 667.880310059, 1255961.75
1798.05, 2, 2, 1, 663.872680664, 1080039.625, 667.883544922, 2846814.75
1798.05, 2, 2, 1, 663.872680664, 1080039.625, 667.886779785, 4174757.5
1798.05, 2, 2, 1, 663.872680664, 1080039.625, 667.890075684, 4286493.5
1798.05, 2, 2, 1, 663.872680664, 1080039.625, 667.893310547, 3089086.0
1798.05, 2, 2, 1, 663.872680664, 1080039.625, 667.896606445, 1455591.625
1798.05, 2, 2, 1, 663.875915527, 2800626.25, 667.880310059, 1255961.75
1798.05, 2, 2, 1, 663.875915527, 2800626.25, 667.883544922, 2846814.75
1798.05, 2, 2, 1, 663.875915527, 2800626.25, 667.886779785, 4174757.5
1798.05, 2, 2, 1, 663.875915527, 2800626.25, 667.890075684, 4286493.5
1798.05, 2, 2, 1, 663.875915527, 2800626.25, 667.893310547, 3089086.0
1798.05, 2, 2, 1, 663.875915527, 2800626.25, 667.896606445, 1455591.625
1798.05, 2, 2, 1, 663.879150391, 4485920.5, 667.880310059, 1255961.75
1798.05, 2, 2, 1, 663.879150391, 4485920.5, 667.883544922, 2846814.75
1798.05, 2, 2, 1, 663.879150391, 4485920.5, 667.886779785, 4174757.5
1798.05, 2, 2, 1, 663.879150391, 4485920.5, 667.890075684, 4286493.5
1798.05, 2, 2, 1, 663.879150391, 4485920.5, 667.893310547, 3089086.0
1798.05, 2, 2, 1, 663.879150391, 4485920.5, 667.896606445, 1455591.625
1798.05, 2, 2, 1, 663.882385254, 4968787.5, 667.880310059, 1255961.75
1798.05, 2, 2, 1, 663.882385254, 4968787.5, 667.883544922, 2846814.75
1798.05, 2, 2, 1, 663.882385254, 4968787.5, 667.886779785, 4174757.5
1798.05, 2, 2, 1, 663.882385254, 4968787.5, 667.890075684, 4286493.5
1798.05, 2, 2, 1, 663.882385254, 4968787.5, 667.893310547, 3089086.0
1798.05, 2, 2, 1, 663.882385254, 4968787.5, 667.896606445, 1455591.625
1798.05, 2, 2, 1, 663.885620117, 3873571.5, 667.880310059, 1255961.75
1798.05, 2, 2, 1, 663.885620117, 3873571.5, 667.883544922, 2846814.75
1798.05, 2, 2, 1, 663.885620117, 3873571.5, 667.886779785, 4174757.5
1798.05, 2, 2, 1, 663.885620117, 3873571.5, 667.890075684, 4286493.5
1798.05, 2, 2, 1, 663.885620117, 3873571.5, 667.893310547, 3089086.0
1798.05, 2, 2, 1, 663.885620117, 3873571.5, 667.896606445, 1455591.625
1798.05, 2, 2, 1, 663.88885498, 2014875.25, 667.880310059, 1255961.75
1798.05, 2, 2, 1, 663.88885498, 2014875.25, 667.883544922, 2846814.75
1798.05, 2, 2, 1, 663.88885498, 2014875.25, 667.886779785, 4174757.5
1798.05, 2, 2, 1, 663.88885498, 2014875.25, 667.890075684, 4286493.5
1798.05, 2, 2, 1, 663.88885498, 2014875.25, 667.893310547, 3089086.0
1798.05, 2, 2, 1, 663.88885498, 2014875.25, 667.896606445, 1455591.625
1798.05, 2, 3, 1, 664.37689209, 1079303.25, 668.385803223, 1102077.625
1798.05, 2, 3, 1, 664.37689209, 1079303.25, 668.389099121, 1472114.125
1798.05, 2, 3, 1, 664.37689209, 1079303.25, 668.392333984, 1375552.25
1798.05, 2, 3, 1, 664.380126953, 1792235.875, 668.385803223, 1102077.625
1798.05, 2, 3, 1, 664.380126953, 1792235.875, 668.389099121, 1472114.125
1798.05, 2, 3, 1, 664.380126953, 1792235.875, 668.392333984, 1375552.25
1798.05, 2, 3, 1, 664.383361816, 2055321.875, 668.385803223, 1102077.625
1798.05, 2, 3, 1, 664.383361816, 2055321.875, 668.389099121, 1472114.125
1798.05, 2, 3, 1, 664.383361816, 2055321.875, 668.392333984, 1375552.25
1798.05, 2, 3, 1, 664.38659668, 1663923.125, 668.385803223, 1102077.625
1798.05, 2, 3, 1, 664.38659668, 1663923.125, 668.389099121, 1472114.125
1798.05, 2, 3, 1, 664.38659668, 1663923.125, 668.392333984, 1375552.25
1799.52, 3, 1, 1, 442.586456299, 1802295.25, 445.257232666, 1425804.25
1799.52, 3, 1, 1, 442.586456299, 1802295.25, 445.259002686, 2425940.0
1799.52, 3, 1, 1, 442.586456299, 1802295.25, 445.260772705, 2846589.0
1799.52, 3, 1, 1, 442.586456299, 1802295.25, 445.262542725, 2361458.75
1799.52, 3, 1, 1, 442.586456299, 1802295.25, 445.264343262, 1331560.75
1799.52, 3, 1, 1, 442.588226318, 2790089.0, 445.257232666, 1425804.25
1799.52, 3, 1, 1, 442.588226318, 2790089.0, 445.259002686, 2425940.0
1799.52, 3, 1, 1, 442.588226318, 2790089.0, 445.260772705, 2846589.0
1799.52, 3, 1, 1, 442.588226318, 2790089.0, 445.262542725, 2361458.75
1799.52, 3, 1, 1, 442.588226318, 2790089.0, 445.264343262, 1331560.75
1799.52, 3, 1, 1, 442.58996582, 3007977.75, 445.257232666, 1425804.25
1799.52, 3, 1, 1, 442.58996582, 3007977.75, 445.259002686, 2425940.0
1799.52, 3, 1, 1, 442.58996582, 3007977.75, 445.260772705, 2846589.0
1799.52, 3, 1, 1, 442.58996582, 3007977.75, 445.262542725, 2361458.75
1799.52, 3, 1, 1, 442.58996582, 3007977.75, 445.264343262, 1331560.75
1799.52, 3, 1, 1, 442.59173584, 2278303.0, 445.257232666, 1425804.25
1799.52, 3, 1, 1, 442.59173584, 2278303.0, 445.259002686, 2425940.0
1799.52, 3, 1, 1, 442.59173584, 2278303.0, 445.260772705, 2846589.0
1799.52, 3, 1, 1, 442.59173584, 2278303.0, 445.262542725, 2361458.75
1799.52, 3, 1, 1, 442.59173584, 2278303.0, 445.264343262, 1331560.75
1799.52, 3, 1, 1, 442.593505859, 1137724.375, 445.257232666, 1425804.25
1799.52, 3, 1, 1, 442.593505859, 1137724.375, 445.259002686, 2425940.0
1799.52, 3, 1, 1, 442.593505859, 1137724.375, 445.260772705, 2846589.0
1799.52, 3, 1, 1, 442.593505859, 1137724.375, 445.262542725, 2361458.75
1799.52, 3, 1, 1, 442.593505859, 1137724.375, 445.264343262, 1331560.75
1799.52, 3, 2, 1, 442.92074585, 1178494.875, 445.592773438, 1358464.0
1799.52, 3, 2, 1, 442.92074585, 1178494.875, 445.594543457, 1757661.25
1799.52, 3, 2, 1, 442.92074585, 1178494.875, 445.596343994, 1609132.75
1799.52, 3, 2, 1, 442.92074585, 1178494.875, 445.598114014, 1021270.8125
1799.52, 3, 2, 1, 442.922515869, 1828016.0, 445.592773438, 1358464.0
1799.52, 3, 2, 1, 442.922515869, 1828016.0, 445.594543457, 1757661.25
1799.52, 3, 2, 1, 442.922515869, 1828016.0, 445.596343994, 1609132.75
1799.52, 3, 2, 1, 442.922515869, 1828016.0, 445.598114014, 1021270.8125
1799.52, 3, 2, 1, 442.924285889, 1965989.75, 445.592773438, 1358464.0
1799.52, 3, 2, 1, 442.924285889, 1965989.75, 445.594543457, 1757661.25
1799.52, 3, 2, 1, 442.924285889, 1965989.75, 445.596343994, 1609132.75
1799.52, 3, 2, 1, 442.924285889, 1965989.75, 445.598114014, 1021270.8125
1799.52, 3, 2, 1, 442.926025391, 1481076.0, 445.592773438, 1358464.0
1799.52, 3, 2, 1, 442.926025391, 1481076.0, 445.594543457, 1757661.25
1799.52, 3, 2, 1, 442.926025391, 1481076.0, 445.596343994, 1609132.75
1799.52, 3, 2, 1, 442.926025391, 1481076.0, 445.598114014, 1021270.8125
1799.52, 2, 1, 1, 663.372253418, 3161119.0, 667.378601074, 2608522.5
1799.52, 2, 1, 1, 663.372253418, 3161119.0, 667.381835938, 5235500.5
1799.52, 2, 1, 1, 663.372253418, 3161119.0, 667.385070801, 7022869.5
1799.52, 2, 1, 1, 663.372253418, 3161119.0, 667.388366699, 6641208.5
1799.52, 2, 1, 1, 663.372253418, 3161119.0, 667.391601562, 4363927.5
1799.52, 2, 1, 1, 663.372253418, 3161119.0, 667.394836426, 1797554.375
1799.52, 2, 1, 1, 663.375488281, 5901854.0, 667.378601074, 2608522.5
1799.52, 2, 1, 1, 663.375488281, 5901854.0, 667.381835938, 5235500.5
1799.52, 2, 1, 1, 663.375488281, 5901854.0, 667.385070801, 7022869.5
1799.52, 2, 1, 1, 663.375488281, 5901854.0, 667.388366699, 6641208.5
1799.52, 2, 1, 1, 663.375488281, 5901854.0, 667.391601562, 4363927.5
1799.52, 2, 1, 1, 663.375488281, 5901854.0, 667.394836426, 1797554.375
1799.52, 2, 1, 1, 663.378723145, 7486564.0, 667.378601074, 2608522.5
1799.52, 2, 1, 1, 663.378723145, 7486564.0, 667.381835938, 5235500.5
1799.52, 2, 1, 1, 663.378723145, 7486564.0, 667.385070801, 7022869.5
1799.52, 2, 1, 1, 663.378723145, 7486564.0, 667.388366699, 6641208.5
1799.52, 2, 1, 1, 663.378723145, 7486564.0, 667.391601562, 4363927.5
1799.52, 2, 1, 1, 663.378723145, 7486564.0, 667.394836426, 1797554.375
1799.52, 2, 1, 1, 663.381958008, 6712753.0, 667.378601074, 2608522.5
1799.52, 2, 1, 1, 663.381958008, 6712753.0, 667.381835938, 5235500.5
1799.52, 2, 1, 1, 663.381958008, 6712753.0, 667.385070801, 7022869.5
1799.52, 2, 1, 1, 663.381958008, 6712753.0, 667.388366699, 6641208.5
1799.52, 2, 1, 1, 663.381958008, 6712753.0, 667.391601562, 4363927.5
1799.52, 2, 1, 1, 663.381958008, 6712753.0, 667.394836426, 1797554.375
1799.52, 2, 1, 1, 663.385131836, 4149857.5, 667.378601074, 2608522.5
1799.52, 2, 1, 1, 663.385131836, 4149857.5, 667.381835938, 5235500.5
1799.52, 2, 1, 1, 663.385131836, 4149857.5, 667.385070801, 7022869.5
1799.52, 2, 1, 1, 663.385131836, 4149857.5, 667.388366699, 6641208.5
1799.52, 2, 1, 1, 663.385131836, 4149857.5, 667.391601562, 4363927.5
1799.52, 2, 1, 1, 663.385131836, 4149857.5, 667.394836426, 1797554.375
1799.52, 2, 1, 1, 663.388366699, 1561405.5, 667.378601074, 2608522.5
1799.52, 2, 1, 1, 663.388366699, 1561405.5, 667.381835938, 5235500.5
1799.52, 2, 1, 1, 663.388366699, 1561405.5, 667.385070801, 7022869.5
1799.52, 2, 1, 1, 663.388366699, 1561405.5, 667.388366699, 6641208.5
1799.52, 2, 1, 1, 663.388366699, 1561405.5, 667.391601562, 4363927.5
1799.52, 2, 1, 1, 663.388366699, 1561405.5, 667.394836426, 1797554.375
1799.52, 2, 2, 1, 663.872680664, 1598793.125, 667.880310059, 1793083.625
1799.52, 2, 2, 1, 663.872680664, 1598793.125, 667.883544922, 3385944.5
1799.52, 2, 2, 1, 663.872680664, 1598793.125, 667.886779785, 4315438.5
1799.52, 2, 2, 1, 663.872680664, 1598793.125, 667.890075684, 3878437.5
1799.52, 2, 2, 1, 663.872680664, 1598793.125, 667.893310547, 2399075.25
1799.52, 2, 2, 1, 663.875915527, 3407444.75, 667.880310059, 1793083.625
1799.52, 2, 2, 1, 663.875915527, 3407444.75, 667.883544922, 3385944.5
1799.52, 2, 2, 1, 663.875915527, 3407444.75, 667.886779785, 4315438.5
1799.52, 2, 2, 1, 663.875915527, 3407444.75, 667.890075684, 3878437.5
1799.52, 2, 2, 1, 663.875915527, 3407444.75, 667.893310547, 2399075.25
1799.52, 2, 2, 1, 663.879150391, 4793096.5, 667.880310059, 1793083.625
1799.52, 2, 2, 1, 663.879150391, 4793096.5, 667.883544922, 3385944.5
1799.52, 2, 2, 1, 663.879150391, 4793096.5, 667.886779785, 4315438.5
1799.52, 2, 2, 1, 663.879150391, 4793096.5, 667.890075684, 3878437.5
1799.52, 2, 2, 1, 663.879150391, 4793096.5, 667.893310547, 2399075.25
1799.52, 2, 2, 1, 663.882385254, 4741185.0, 667.880310059, 1793083.625
1799.52, 2, 2, 1, 663.882385254, 4741185.0, 667.883544922, 3385944.5
1799.52, 2, 2, 1, 663.882385254, 4741185.0, 667.886779785, 4315438.5
1799.52, 2, 2, 1, 663.882385254, 4741185.0, 667.890075684, 3878437.5
1799.52, 2, 2, 1, 663.882385254, 4741185.0, 667.893310547, 2399075.25
1799.52, 2, 2, 1, 663.885620117, 3276214.75, 667.880310059, 1793083.625
1799.52, 2, 2, 1, 663.885620117, 3276214.75, 667.883544922, 3385944.5
1799.52, 2, 2, 1, 663.885620117, 3276214.75, 667.886779785, 4315438.5
1799.52, 2, 2, 1, 663.885620117, 3276214.75, 667.890075684, 3878437.5
1799.52, 2, 2, 1, 663.885620117, 3276214.75, 667.893310547, 2399075.25
1799.52, 2, 2, 1, 663.88885498, 1449333.375, 667.880310059, 1793083.625
1799.52, 2, 2, 1, 663.88885498, 1449333.375, 667.883544922, 3385944.5
1799.52, 2, 2, 1, 663.88885498, 1449333.375, 667.886779785, 4315438.5
1799.52, 2, 2, 1, 663.88885498, 1449333.375, 667.890075684, 3878437.5
1799.52, 2, 2, 1, 663.88885498, 1449333.375, 667.893310547, 2399075.25
1799.52, 2, 3, 1, 664.37689209, 1179415.625, 668.385803223, 1299942.5
1799.52, 2, 3, 1, 664.37689209, 1179415.625, 668.389099121, 1518096.625
1799.52, 2, 3, 1, 664.37689209, 1179415.625, 668.392333984, 1244239.125
1799.52, 2, 3, 1, 664.380126953, 1727079.5, 668.385803223, 1299942.5
1799.52, 2, 3, 1, 664.380126953, 1727079.5, 668.389099121, 1518096.625
1799.52, 2, 3, 1, 664.380126953, 1727079.5, 668.392333984, 1244239.125
1799.52, 2, 3, 1, 664.383361816, 1769080.375, 668.385803223, 1299942.5
1799.52, 2, 3, 1, 664.383361816, 1769080.375, 668.389099121, 1518096.625
1799.52, 2, 3, 1, 664.383361816, 1769080.375, 668.392333984, 1244239.125
1799.52, 2, 3, 1, 664.38659668, 1269133.5, 668.385803223, 1299942.5
1799.52, 2, 3, 1, 664.38659668, 1269133.5, 668.389099121, 1518096.625
1799.52, 2, 3, 1, 664.38659668, 1269133.5, 668.392333984, 1244239.125
1800.76, 3, 1, 1, 442.588226318, 1694412.625, 445.259002686, 1348172.0
1800.76, 3, 1, 1, 442.588226318, 1694412.625, 445.260772705, 2084253.375
1800.76, 3, 1, 1, 442.588226318, 1694412.625, 445.262542725, 2249928.0
1800.76, 3, 1, 1, 442.588226318, 1694412.625, 445.264343262, 1712154.375
1800.76, 3, 1, 1, 442.58996582, 2340441.75, 445.259002686, 1348172.0
1800.76, 3, 1, 1, 442.58996582, 2340441.75, 445.260772705, 2084253.375
1800.76, 3, 1, 1, 442.58996582, 2340441.75, 445.262542725, 2249928.0
1800.76, 3, 1, 1, 442.58996582, 2340441.75, 445.264343262, 1712154.375
1800.76, 3, 1, 1, 442.59173584, 2274519.25, 445.259002686, 1348172.0
1800.76, 3, 1, 1, 442.59173584, 2274519.25, 445.260772705, 2084253.375
1800.76, 3, 1, 1, 442.59173584, 2274519.25, 445.262542725, 2249928.0
1800.76, 3, 1, 1, 442.59173584, 2274519.25, 445.264343262, 1712154.375
1800.76, 3, 1, 1, 442.593505859, 1541364.75, 445.259002686, 1348172.0
1800.76, 3, 1, 1, 442.593505859, 1541364.75, 445.260772705, 2084253.375
1800.76, 3, 1, 1, 442.593505859, 1541364.75, 445.262542725, 2249928.0
1800.76, 3, 1, 1, 442.593505859, 1541364.75, 445.264343262, 1712154.375
1800.76, 3, 2, 1, 442.922515869, 1169810.625, 445.594543457, 1258843.375
1800.76, 3, 2, 1, 442.922515869, 1169810.625, 445.596343994, 1470572.875
1800.76, 3, 2, 1, 442.922515869, 1169810.625, 445.598114014, 1215379.75
1800.76, 3, 2, 1, 442.924285889, 1618159.625, 445.594543457, 1258843.375
1800.76, 3, 2, 1, 442.924285889, 1618159.625, 445.596343994, 1470572.875
1800.76, 3, 2, 1, 442.924285889, 1618159.625, 445.598114014, 1215379.75
1800.76, 3, 2, 1, 442.926025391, 1575597.25, 445.594543457, 1258843.375
1800.76, 3, 2, 1, 442.926025391, 1575597.25, 445.596343994, 1470572.875
1800.76, 3, 2, 1, 442.926025391, 1575597.25, 445.598114014, 1215379.75
1800.76, 3, 2, 1, 442.92779541, 1071479.75, 445.594543457, 1258843.375
1800.76, 3, 2, 1, 442.92779541, 1071479.75, 445.596343994, 1470572.875
1800.76, 3, 2, 1, 442.92779541, 1071479.75, 445.598114014, 1215379.75
1800.76, 2, 1, 1, 663.375488281, 2404315.0, 667.381835938, 2105896.75
1800.76, 2, 1, 1, 663.375488281, 2404315.0, 667.385070801, 4383382.0
1800.76, 2, 1, 1, 663.375488281, 2404315.0, 667.388366699, 6047564.0
1800.76, 2, 1, 1, 663.375488281, 2404315.0, 667.391601562, 5870747.5
1800.76, 2, 1, 1, 663.375488281, 2404315.0, 667.394836426, 3972197.75
1800.76, 2, 1, 1, 663.375488281, 2404315.0, 667.398132324, 1706383.5
1800.76, 2, 1, 1, 663.378723145, 4627857.0, 667.381835938, 2105896.75
1800.76, 2, 1, 1, 663.378723145, 4627857.0, 667.385070801, 4383382.0
1800.76, 2, 1, 1, 663.378723145, 4627857.0, 667.388366699, 6047564.0
1800.76, 2, 1, 1, 663.378723145, 4627857.0, 667.391601562, 5870747.5
1800.76, 2, 1, 1, 663.378723145, 4627857.0, 667.394836426, 3972197.75
1800.76, 2, 1, 1, 663.378723145, 4627857.0, 667.398132324, 1706383.5
1800.76, 2, 1, 1, 663.381958008, 6018719.5, 667.381835938, 2105896.75
1800.76, 2, 1, 1, 663.381958008, 6018719.5, 667.385070801, 4383382.0
