Retention Time,charge,Light Mass, Light Abundance, Heavy Mass, Heavy Abundance, Ratio
4478.97, 3,798.474914551, 2150954.75, 801.131896973, 1694053.25, 0.787582002829
4478.97, 3,798.474914551, 2150954.75, 801.136169434, 2677453.75, 1.24477455883
4478.97, 3,798.474914551, 2150954.75, 801.140441895, 2947243.5, 1.37020246474
4478.97, 3,798.474914551, 2150954.75, 801.144775391, 2290256.5, 1.06476275245
4478.97, 3,798.474914551, 2150954.75, 801.149047852, 1189486.0, 0.553003730088
4478.97, 3,798.479125977, 1059303.125, 801.131896973, 1694053.25, 1.59921481398
4478.97, 3,798.479125977, 1059303.125, 801.149047852, 1189486.0, 1.12289482767
4478.97, 3,798.798828125, 1137618.25, 801.470336914, 1306415.0, 1.14837732253
4478.97, 3,798.798828125, 1137618.25, 801.474609375, 1423571.75, 1.25136156175
4478.97, 3,798.798828125, 1137618.25, 801.478881836, 1093141.75, 0.960903844501
4478.97, 3,798.803100586, 1369921.25, 801.470336914, 1306415.0, 0.953642408277
4478.97, 3,798.803100586, 1369921.25, 801.474609375, 1423571.75, 1.03916320007
4478.97, 3,798.803100586, 1369921.25, 801.478881836, 1093141.75, 0.797959554244
4478.97, 3,798.807373047, 1168114.0, 801.470336914, 1306415.0, 1.11839683456
4478.97, 3,798.807373047, 1168114.0, 801.474609375, 1423571.75, 1.21869248207
4478.97, 3,798.807373047, 1168114.0, 801.478881836, 1093141.75, 0.935817694163
4481.0, 3,797.793518066, 2019429.25, 800.464294434, 2456479.25, 1.21642253622
4481.0, 3,797.793518066, 2019429.25, 800.468566895, 4030832.0, 1.99602536212
4481.0, 3,797.793518066, 2019429.25, 800.477111816, 3691280.5, 1.82788305161
4481.0, 3,797.793518066, 2019429.25, 800.481384277, 1997444.75, 0.989113508186
4481.0, 3,797.797790527, 3465765.25, 800.464294434, 2456479.25, 0.708784084554
4481.0, 3,797.797790527, 3465765.25, 800.468566895, 4030832.0, 1.16304241899
4481.0, 3,797.797790527, 3465765.25, 800.472839355, 4588958.0, 1.32408217781
4481.0, 3,797.797790527, 3465765.25, 800.477111816, 3691280.5, 1.06506939557
4481.0, 3,797.797790527, 3465765.25, 800.481384277, 1997444.75, 0.576335846751
4481.0, 3,797.802062988, 4100099.5, 800.464294434, 2456479.25, 0.599126740705
4481.0, 3,797.802062988, 4100099.5, 800.468566895, 4030832.0, 0.983105897796
4481.0, 3,797.802062988, 4100099.5, 800.472839355, 4588958.0, 1.11923088696
4481.0, 3,797.802062988, 4100099.5, 800.477111816, 3691280.5, 0.900290468561
4481.0, 3,797.806335449, 3429454.25, 800.464294434, 2456479.25, 0.71628867771
4481.0, 3,797.806335449, 3429454.25, 800.468566895, 4030832.0, 1.17535669123
4481.0, 3,797.806335449, 3429454.25, 800.472839355, 4588958.0, 1.33810153613
4481.0, 3,797.806335449, 3429454.25, 800.477111816, 3691280.5, 1.0763463312
4481.0, 3,797.806335449, 3429454.25, 800.481384277, 1997444.75, 0.582438080345
4481.0, 3,797.810546875, 1951025.0, 800.464294434, 2456479.25, 1.25907112928
4481.0, 3,797.810546875, 1951025.0, 800.477111816, 3691280.5, 1.891969862
4481.0, 3,797.810546875, 1951025.0, 800.481384277, 1997444.75, 1.02379249369
4481.0, 3,798.125610352, 2173024.75, 800.793701172, 1167538.75, 0.537287368678
4481.0, 3,798.125610352, 2173024.75, 800.797973633, 3055756.75, 1.40622270869
4481.0, 3,798.125610352, 2173024.75, 800.815124512, 2475160.75, 1.13903937357
4481.0, 3,798.129821777, 4295687.0, 800.797973633, 3055756.75, 0.711354609868
4481.0, 3,798.129821777, 4295687.0, 800.802246094, 5011970.0, 1.16674469066
4481.0, 3,798.129821777, 4295687.0, 800.806518555, 5704453.5, 1.32794905681
4481.0, 3,798.129821777, 4295687.0, 800.810791016, 4585254.5, 1.06740889176
4481.0, 3,798.129821777, 4295687.0, 800.815124512, 2475160.75, 0.576196717778
4481.0, 3,798.134094238, 5713182.5, 800.797973633, 3055756.75, 0.534860692793
4481.0, 3,798.134094238, 5713182.5, 800.802246094, 5011970.0, 0.877264116804
4481.0, 3,798.134094238, 5713182.5, 800.806518555, 5704453.5, 0.998472130026
4481.0, 3,798.134094238, 5713182.5, 800.810791016, 4585254.5, 0.802574484536
4481.0, 3,798.138366699, 5365638.5, 800.797973633, 3055756.75, 0.56950477562
4481.0, 3,798.138366699, 5365638.5, 800.802246094, 5011970.0, 0.934086409288
4481.0, 3,798.138366699, 5365638.5, 800.806518555, 5704453.5, 1.06314532744
4481.0, 3,798.138366699, 5365638.5, 800.810791016, 4585254.5, 0.854558968145
4481.0, 3,798.14263916, 3499324.25, 800.797973633, 3055756.75, 0.873241955215
4481.0, 3,798.14263916, 3499324.25, 800.802246094, 5011970.0, 1.43226795859
4481.0, 3,798.14263916, 3499324.25, 800.806518555, 5704453.5, 1.63015859419
4481.0, 3,798.14263916, 3499324.25, 800.810791016, 4585254.5, 1.31032570074
4481.0, 3,798.14263916, 3499324.25, 800.815124512, 2475160.75, 0.70732535003
4481.0, 3,798.146911621, 1422267.875, 800.793701172, 1167538.75, 0.820899333046
4481.0, 3,798.146911621, 1422267.875, 800.815124512, 2475160.75, 1.74029153967
4481.0, 3,798.457824707, 1044076.6875, 801.149047852, 1610420.875, 1.54243543054
4481.0, 3,798.462097168, 2447947.5, 801.131896973, 2149835.75, 0.878219712637
4481.0, 3,798.462097168, 2447947.5, 801.136169434, 3451239.0, 1.4098500887
4481.0, 3,798.462097168, 2447947.5, 801.140441895, 3860034.75, 1.57684539803
4481.0, 3,798.462097168, 2447947.5, 801.144775391, 3048579.25, 1.24536136907
4481.0, 3,798.462097168, 2447947.5, 801.149047852, 1610420.875, 0.657865773265
4481.0, 3,798.466369629, 3692715.25, 801.131896973, 2149835.75, 0.58218292082
4481.0, 3,798.466369629, 3692715.25, 801.136169434, 3451239.0, 0.93460740034
4481.0, 3,798.466369629, 3692715.25, 801.140441895, 3860034.75, 1.04531069651
4481.0, 3,798.466369629, 3692715.25, 801.144775391, 3048579.25, 0.825565754088
4481.0, 3,798.47064209, 3889813.75, 801.131896973, 2149835.75, 0.552683467171
4481.0, 3,798.47064209, 3889813.75, 801.136169434, 3451239.0, 0.887250449973
4481.0, 3,798.47064209, 3889813.75, 801.140441895, 3860034.75, 0.992344363532
4481.0, 3,798.47064209, 3889813.75, 801.144775391, 3048579.25, 0.783733989834
4481.0, 3,798.474914551, 2872418.5, 801.131896973, 2149835.75, 0.74844099145
4481.0, 3,798.474914551, 2872418.5, 801.136169434, 3451239.0, 1.20150980785
4481.0, 3,798.474914551, 2872418.5, 801.140441895, 3860034.75, 1.34382742278
4481.0, 3,798.474914551, 2872418.5, 801.144775391, 3048579.25, 1.06132837189
4481.0, 3,798.474914551, 2872418.5, 801.149047852, 1610420.875, 0.560649806078
4481.0, 3,798.479125977, 1382406.75, 801.131896973, 2149835.75, 1.55513979514
4481.0, 3,798.479125977, 1382406.75, 801.149047852, 1610420.875, 1.16493996792
4481.0, 3,798.798828125, 1558176.625, 801.470336914, 1556252.0, 0.998764822313
4481.0, 3,798.798828125, 1558176.625, 801.474609375, 1777805.375, 1.14095240968
4481.0, 3,798.798828125, 1558176.625, 801.478881836, 1430815.5, 0.918262716205
4481.0, 3,798.803100586, 1931518.625, 801.470336914, 1556252.0, 0.805714208425
4481.0, 3,798.803100586, 1931518.625, 801.474609375, 1777805.375, 0.920418447945
4481.0, 3,798.803100586, 1931518.625, 801.478881836, 1430815.5, 0.740772302933
4481.0, 3,798.807373047, 1688617.75, 801.470336914, 1556252.0, 0.921612958291
4481.0, 3,798.807373047, 1688617.75, 801.474609375, 1777805.375, 1.05281694155
4481.0, 3,798.807373047, 1688617.75, 801.478881836, 1430815.5, 0.847329420764
4481.0, 3,798.811645508, 1006933.5, 801.470336914, 1556252.0, 1.54553602596
4481.0, 3,798.811645508, 1006933.5, 801.474609375, 1777805.375, 1.76556383813
4481.0, 3,798.811645508, 1006933.5, 801.478881836, 1430815.5, 1.4209632513
4482.38, 3,797.793518066, 2341994.75, 800.464294434, 2568439.75, 1.09668894433
4482.38, 3,797.793518066, 2341994.75, 800.468566895, 4313787.5, 1.84192876607
4482.38, 3,797.793518066, 2341994.75, 800.477111816, 4097640.5, 1.74963692809
4482.38, 3,797.793518066, 2341994.75, 800.481384277, 2275252.0, 0.971501750805
4482.38, 3,797.797790527, 3988332.0, 800.464294434, 2568439.75, 0.643988451814
4482.38, 3,797.797790527, 3988332.0, 800.468566895, 4313787.5, 1.08160190776
4482.38, 3,797.797790527, 3988332.0, 800.472839355, 5000870.5, 1.2538751789
4482.38, 3,797.797790527, 3988332.0, 800.477111816, 4097640.5, 1.02740707143
4482.38, 3,797.797790527, 3988332.0, 800.481384277, 2275252.0, 0.570477081647
4482.38, 3,797.802062988, 4675972.5, 800.464294434, 2568439.75, 0.549284614056
4482.38, 3,797.802062988, 4675972.5, 800.468566895, 4313787.5, 0.92254338536
4482.38, 3,797.802062988, 4675972.5, 800.472839355, 5000870.5, 1.06948244456
4482.38, 3,797.802062988, 4675972.5, 800.477111816, 4097640.5, 0.87631834875
4482.38, 3,797.806335449, 3870893.25, 800.464294434, 2568439.75, 0.663526370819
4482.38, 3,797.806335449, 3870893.25, 800.468566895, 4313787.5, 1.11441654972
4482.38, 3,797.806335449, 3870893.25, 800.472839355, 5000870.5, 1.29191640715
4482.38, 3,797.806335449, 3870893.25, 800.477111816, 4097640.5, 1.05857750017
4482.38, 3,797.806335449, 3870893.25, 800.481384277, 2275252.0, 0.587784744516
4482.38, 3,797.810546875, 2173946.0, 800.464294434, 2568439.75, 1.181464374
4482.38, 3,797.810546875, 2173946.0, 800.468566895, 4313787.5, 1.98431216783
4482.38, 3,797.810546875, 2173946.0, 800.477111816, 4097640.5, 1.88488605513
4482.38, 3,797.810546875, 2173946.0, 800.481384277, 2275252.0, 1.04660005354
4482.38, 3,798.125610352, 2309969.75, 800.793701172, 1296995.75, 0.561477374325
4482.38, 3,798.125610352, 2309969.75, 800.797973633, 3422717.5, 1.48171529086
4482.38, 3,798.125610352, 2309969.75, 800.815124512, 2763616.75, 1.19638655441
4482.38, 3,798.129821777, 4630962.0, 800.797973633, 3422717.5, 0.739094274581
4482.38, 3,798.129821777, 4630962.0, 800.802246094, 5613316.5, 1.2121275234
4482.38, 3,798.129821777, 4630962.0, 800.806518555, 6377556.0, 1.37715576159
4482.38, 3,798.129821777, 4630962.0, 800.810791016, 5117192.5, 1.10499557111
4482.38, 3,798.129821777, 4630962.0, 800.815124512, 2763616.75, 0.59676947252
4482.38, 3,798.134094238, 6208220.0, 800.797973633, 3422717.5, 0.551320265712
4482.38, 3,798.134094238, 6208220.0, 800.802246094, 5613316.5, 0.904174868159
4482.38, 3,798.134094238, 6208220.0, 800.806518555, 6377556.0, 1.02727609524
4482.38, 3,798.134094238, 6208220.0, 800.810791016, 5117192.5, 0.824260818721
4482.38, 3,798.138366699, 5867084.5, 800.797973633, 3422717.5, 0.5833762067
4482.38, 3,798.138366699, 5867084.5, 800.802246094, 5613316.5, 0.956747171444
4482.38, 3,798.138366699, 5867084.5, 800.806518555, 6377556.0, 1.08700599079
4482.38, 3,798.138366699, 5867084.5, 800.810791016, 5117192.5, 0.872186603073
4482.38, 3,798.14263916, 3852617.0, 800.797973633, 3422717.5, 0.888413641948
4482.38, 3,798.14263916, 3852617.0, 800.802246094, 5613316.5, 1.45701389471
4482.38, 3,798.14263916, 3852617.0, 800.806518555, 6377556.0, 1.6553828216
4482.38, 3,798.14263916, 3852617.0, 800.810791016, 5117192.5, 1.32823805221
4482.38, 3,798.14263916, 3852617.0, 800.815124512, 2763616.75, 0.717334931035
4482.38, 3,798.146911621, 1586056.0, 800.793701172, 1296995.75, 0.817749026516
4482.38, 3,798.146911621, 1586056.0, 800.815124512, 2763616.75, 1.74244588463
4482.38, 3,798.457824707, 1090324.0, 801.149047852, 1775938.625, 1.62881732861
4482.38, 3,798.462097168, 2611535.75, 801.131896973, 2426371.5, 0.929097562612
4482.38, 3,798.462097168, 2611535.75, 801.136169434, 3893398.0, 1.49084614293
4482.38, 3,798.462097168, 2611535.75, 801.140441895, 4333454.5, 1.65935101597
4482.38, 3,798.462097168, 2611535.75, 801.144775391, 3397527.5, 1.30096917111
4482.38, 3,798.462097168, 2611535.75, 801.149047852, 1775938.625, 0.680036114765
4482.38, 3,798.466369629, 3999558.75, 801.131896973, 2426371.5, 0.606659797159
4482.38, 3,798.466369629, 3999558.75, 801.136169434, 3893398.0, 0.973456884463
4482.38, 3,798.466369629, 3999558.75, 801.140441895, 4333454.5, 1.08348314673
4482.38, 3,798.466369629, 3999558.75, 801.144775391, 3397527.5, 0.849475582775
4482.38, 3,798.47064209, 4277284.5, 801.131896973, 2426371.5, 0.567269140035
4482.38, 3,798.47064209, 4277284.5, 801.136169434, 3893398.0, 0.910249949471
4482.38, 3,798.47064209, 4277284.5, 801.140441895, 4333454.5, 1.01313216364
4482.38, 3,798.47064209, 4277284.5, 801.144775391, 3397527.5, 0.794318802034
4482.38, 3,798.474914551, 3220223.25, 801.131896973, 2426371.5, 0.753479281289
4482.38, 3,798.474914551, 3220223.25, 801.136169434, 3893398.0, 1.20904598773
4482.38, 3,798.474914551, 3220223.25, 801.140441895, 4333454.5, 1.34570002251
4482.38, 3,798.474914551, 3220223.25, 801.144775391, 3397527.5, 1.05505961427
4482.38, 3,798.474914551, 3220223.25, 801.149047852, 1775938.625, 0.551495498022
4482.38, 3,798.479125977, 1602810.0, 801.131896973, 2426371.5, 1.51382353492
4482.38, 3,798.479125977, 1602810.0, 801.149047852, 1775938.625, 1.10801568807
4482.38, 3,798.798828125, 1642487.75, 801.466003418, 1122520.875, 0.683427243217
4482.38, 3,798.798828125, 1642487.75, 801.470336914, 1807582.125, 1.1005148288
4482.38, 3,798.798828125, 1642487.75, 801.474609375, 2027427.25, 1.23436369617
4482.38, 3,798.798828125, 1642487.75, 801.478881836, 1605088.0, 0.977229814956
4482.38, 3,798.803100586, 2014437.125, 801.466003418, 1122520.875, 0.557237980312
4482.38, 3,798.803100586, 2014437.125, 801.470336914, 1807582.125, 0.897313747134
4482.38, 3,798.803100586, 2014437.125, 801.474609375, 2027427.25, 1.0064485135
4482.38, 3,798.803100586, 2014437.125, 801.478881836, 1605088.0, 0.796792304947
4482.38, 3,798.807373047, 1748677.75, 801.466003418, 1122520.875, 0.641925520583
4482.38, 3,798.807373047, 1748677.75, 801.470336914, 1807582.125, 1.03368509435
4482.38, 3,798.807373047, 1748677.75, 801.474609375, 2027427.25, 1.15940587109
4482.38, 3,798.807373047, 1748677.75, 801.478881836, 1605088.0, 0.917886671801
4482.38, 3,798.811645508, 1040320.125, 801.466003418, 1122520.875, 1.07901486093
4482.38, 3,798.811645508, 1040320.125, 801.470336914, 1807582.125, 1.73752490369
4482.38, 3,798.811645508, 1040320.125, 801.474609375, 2027427.25, 1.94884939864
4482.38, 3,798.811645508, 1040320.125, 801.478881836, 1605088.0, 1.54287892873
4487.17, 3,797.789306641, 1501452.75, 800.459960938, 1795120.25, 1.19558890548
4487.17, 3,797.793518066, 4005603.5, 800.464294434, 4598369.0, 1.14798406782
4487.17, 3,797.793518066, 4005603.5, 800.468566895, 7375154.0, 1.84120919607
4487.17, 3,797.793518066, 4005603.5, 800.477111816, 6438339.0, 1.60733307728
4487.17, 3,797.793518066, 4005603.5, 800.481384277, 3385706.25, 0.845242483436
4487.17, 3,797.797790527, 6592801.5, 800.464294434, 4598369.0, 0.69748330812
4487.17, 3,797.797790527, 6592801.5, 800.468566895, 7375154.0, 1.11866768626
4487.17, 3,797.797790527, 6592801.5, 800.472839355, 8204323.5, 1.24443660256
4487.17, 3,797.797790527, 6592801.5, 800.477111816, 6438339.0, 0.976571037366
4487.17, 3,797.797790527, 6592801.5, 800.481384277, 3385706.25, 0.513545910642
4487.17, 3,797.802062988, 7497094.0, 800.464294434, 4598369.0, 0.613353520711
4487.17, 3,797.802062988, 7497094.0, 800.468566895, 7375154.0, 0.9837350312
4487.17, 3,797.802062988, 7497094.0, 800.472839355, 8204323.5, 1.09433381788
4487.17, 3,797.802062988, 7497094.0, 800.477111816, 6438339.0, 0.858777947829
4487.17, 3,797.806335449, 6019041.5, 800.464294434, 4598369.0, 0.763970309891
4487.17, 3,797.806335449, 6019041.5, 800.468566895, 7375154.0, 1.22530372984
4487.17, 3,797.806335449, 6019041.5, 800.472839355, 8204323.5, 1.36306146087
4487.17, 3,797.806335449, 6019041.5, 800.477111816, 6438339.0, 1.06966183902
4487.17, 3,797.806335449, 6019041.5, 800.481384277, 3385706.25, 0.562499236797
4487.17, 3,797.810546875, 3261519.0, 800.459960938, 1795120.25, 0.550393926879
4487.17, 3,797.810546875, 3261519.0, 800.464294434, 4598369.0, 1.4098857005
4487.17, 3,797.810546875, 3261519.0, 800.477111816, 6438339.0, 1.97403081202
4487.17, 3,797.810546875, 3261519.0, 800.481384277, 3385706.25, 1.03807650668
4487.17, 3,798.121337891, 1223177.625, 800.793701172, 2344902.75, 1.9170582441
4487.17, 3,798.121337891, 1223177.625, 800.819396973, 1136634.375, 0.92924719335
4487.17, 3,798.125610352, 4116765.5, 800.793701172, 2344902.75, 0.569598329077
4487.17, 3,798.125610352, 4116765.5, 800.797973633, 5832722.0, 1.41682153137
4487.17, 3,798.125610352, 4116765.5, 800.810791016, 7800137.0, 1.89472463272
4487.17, 3,798.125610352, 4116765.5, 800.815124512, 4040041.75, 0.981363099258
4487.17, 3,798.129821777, 7861008.0, 800.797973633, 5832722.0, 0.74198143546
4487.17, 3,798.129821777, 7861008.0, 800.802246094, 9183887.0, 1.16828363487
4487.17, 3,798.129821777, 7861008.0, 800.806518555, 10072693.0, 1.28134877868
4487.17, 3,798.129821777, 7861008.0, 800.810791016, 7800137.0, 0.992256591012
4487.17, 3,798.129821777, 7861008.0, 800.815124512, 4040041.75, 0.513934313513
4487.17, 3,798.134094238, 10130554.0, 800.797973633, 5832722.0, 0.575755481882
4487.17, 3,798.134094238, 10130554.0, 800.802246094, 9183887.0, 0.906553284253
4487.17, 3,798.134094238, 10130554.0, 800.806518555, 10072693.0, 0.994288466356
4487.17, 3,798.134094238, 10130554.0, 800.810791016, 7800137.0, 0.769961544058
4487.17, 3,798.138366699, 9222978.0, 800.797973633, 5832722.0, 0.632412004019
4487.17, 3,798.138366699, 9222978.0, 800.802246094, 9183887.0, 0.995761564215
4487.17, 3,798.138366699, 9222978.0, 800.806518555, 10072693.0, 1.09213022085
4487.17, 3,798.138366699, 9222978.0, 800.810791016, 7800137.0, 0.845728678958
4487.17, 3,798.14263916, 5815161.0, 800.797973633, 5832722.0, 1.0030198648
4487.17, 3,798.14263916, 5815161.0, 800.802246094, 9183887.0, 1.57930055591
4487.17, 3,798.14263916, 5815161.0, 800.806518555, 10072693.0, 1.73214344366
4487.17, 3,798.14263916, 5815161.0, 800.810791016, 7800137.0, 1.34134497738
4487.17, 3,798.14263916, 5815161.0, 800.815124512, 4040041.75, 0.69474288846
4487.17, 3,798.146911621, 2269070.0, 800.793701172, 2344902.75, 1.03342018977
4487.17, 3,798.146911621, 2269070.0, 800.815124512, 4040041.75, 1.78048352409
4487.17, 3,798.146911621, 2269070.0, 800.819396973, 1136634.375, 0.500925213854
4487.17, 3,798.457824707, 2046991.25, 801.127624512, 1694779.625, 0.827936917171
4487.17, 3,798.457824707, 2046991.25, 801.131896973, 4058372.5, 1.98260373609
4487.17, 3,798.457824707, 2046991.25, 801.149047852, 2542122.5, 1.24188244576
4487.17, 3,798.462097168, 4664077.0, 801.131896973, 4058372.5, 0.87013411228
4487.17, 3,798.462097168, 4664077.0, 801.136169434, 6230089.0, 1.335760323
4487.17, 3,798.462097168, 4664077.0, 801.140441895, 6687595.0, 1.43385175674
4487.17, 3,798.462097168, 4664077.0, 801.144775391, 5062263.0, 1.08537294732
4487.17, 3,798.462097168, 4664077.0, 801.149047852, 2542122.5, 0.545042995645
4487.17, 3,798.466369629, 6892896.0, 801.131896973, 4058372.5, 0.588776110941
4487.17, 3,798.466369629, 6892896.0, 801.136169434, 6230089.0, 0.903842013575
4487.17, 3,798.466369629, 6892896.0, 801.140441895, 6687595.0, 0.970215566868
4487.17, 3,798.466369629, 6892896.0, 801.144775391, 5062263.0, 0.734417434994
4487.17, 3,798.47064209, 7135804.0, 801.131896973, 4058372.5, 0.568733740445
4487.17, 3,798.47064209, 7135804.0, 801.136169434, 6230089.0, 0.873074568752
4487.17, 3,798.47064209, 7135804.0, 801.140441895, 6687595.0, 0.937188717627
4487.17, 3,798.47064209, 7135804.0, 801.144775391, 5062263.0, 0.709417327045
4487.17, 3,798.474914551, 5188297.5, 801.131896973, 4058372.5, 0.782216613446
4487.17, 3,798.474914551, 5188297.5, 801.136169434, 6230089.0, 1.20079640768
4487.17, 3,798.474914551, 5188297.5, 801.140441895, 6687595.0, 1.28897677899
4487.17, 3,798.474914551, 5188297.5, 801.144775391, 5062263.0, 0.975707927311
4487.17, 3,798.479125977, 2468659.25, 801.127624512, 1694779.625, 0.686518248721
4487.17, 3,798.479125977, 2468659.25, 801.131896973, 4058372.5, 1.64395815259
4487.17, 3,798.479125977, 2468659.25, 801.149047852, 2542122.5, 1.02975835973
4487.17, 3,798.794555664, 1700534.875, 801.466003418, 1922796.25, 1.13070086257
4487.17, 3,798.794555664, 1700534.875, 801.470336914, 3007959.5, 1.76883140959
4487.17, 3,798.794555664, 1700534.875, 801.474609375, 3286896.75, 1.93286053601
4487.17, 3,798.794555664, 1700534.875, 801.478881836, 2534184.75, 1.49022803781
4487.17, 3,798.794555664, 1700534.875, 801.483154297, 1298893.5, 0.76381467919
4487.17, 3,798.798828125, 2910059.75, 801.466003418, 1922796.25, 0.660741158322
4487.17, 3,798.798828125, 2910059.75, 801.470336914, 3007959.5, 1.03364183502
4487.17, 3,798.798828125, 2910059.75, 801.474609375, 3286896.75, 1.12949459199
4487.17, 3,798.798828125, 2910059.75, 801.478881836, 2534184.75, 0.870835985412
4487.17, 3,798.803100586, 3429121.25, 801.466003418, 1922796.25, 0.560725652381
4487.17, 3,798.803100586, 3429121.25, 801.470336914, 3007959.5, 0.877180852091
4487.17, 3,798.803100586, 3429121.25, 801.474609375, 3286896.75, 0.958524505367
4487.17, 3,798.803100586, 3429121.25, 801.478881836, 2534184.75, 0.739018706323
4487.17, 3,798.807373047, 2855037.25, 801.466003418, 1922796.25, 0.67347501333
4487.17, 3,798.807373047, 2855037.25, 801.470336914, 3007959.5, 1.05356226088
4487.17, 3,798.807373047, 2855037.25, 801.474609375, 3286896.75, 1.15126229964
4487.17, 3,798.807373047, 2855037.25, 801.478881836, 2534184.75, 0.887618804273
4487.17, 3,798.811645508, 1613960.5, 801.466003418, 1922796.25, 1.19135273137
4487.17, 3,798.811645508, 1613960.5, 801.470336914, 3007959.5, 1.86371320736
4487.17, 3,798.811645508, 1613960.5, 801.478881836, 2534184.75, 1.57016528595
4487.17, 3,798.811645508, 1613960.5, 801.483154297, 1298893.5, 0.804786424451
4489.22, 3,797.793518066, 2783336.0, 800.464294434, 2967061.5, 1.06600909843
4489.22, 3,797.793518066, 2783336.0, 800.485656738, 3986615.75, 1.43231566365
4489.22, 3,797.797790527, 6565793.0, 800.468566895, 7000506.5, 1.06620883418
4489.22, 3,797.797790527, 6565793.0, 800.472839355, 10550799.0, 1.60693445559
4489.22, 3,797.797790527, 6565793.0, 800.477111816, 11094834.0, 1.68979344917
4489.22, 3,797.797790527, 6565793.0, 800.481384277, 8200106.5, 1.24891334527
4489.22, 3,797.797790527, 6565793.0, 800.485656738, 3986615.75, 0.607179627807
4489.22, 3,797.802062988, 9932410.0, 800.468566895, 7000506.5, 0.704814491146
4489.22, 3,797.802062988, 9932410.0, 800.472839355, 10550799.0, 1.0622597134
4489.22, 3,797.802062988, 9932410.0, 800.477111816, 11094834.0, 1.11703342895
4489.22, 3,797.802062988, 9932410.0, 800.481384277, 8200106.5, 0.825590818341
4489.22, 3,797.806335449, 10490551.0, 800.468566895, 7000506.5, 0.667315425091
4489.22, 3,797.806335449, 10490551.0, 800.472839355, 10550799.0, 1.00574307298
4489.22, 3,797.806335449, 10490551.0, 800.477111816, 11094834.0, 1.05760259876
4489.22, 3,797.806335449, 10490551.0, 800.481384277, 8200106.5, 0.781665948719
4489.22, 3,797.810546875, 7795355.5, 800.468566895, 7000506.5, 0.898035567461
4489.22, 3,797.810546875, 7795355.5, 800.472839355, 10550799.0, 1.3534724619
4489.22, 3,797.810546875, 7795355.5, 800.477111816, 11094834.0, 1.42326209497
4489.22, 3,797.810546875, 7795355.5, 800.481384277, 8200106.5, 1.05192207078
4489.22, 3,797.810546875, 7795355.5, 800.485656738, 3986615.75, 0.511409101227
4489.22, 3,797.814819336, 3827326.75, 800.464294434, 2967061.5, 0.775230779551
4489.22, 3,797.814819336, 3827326.75, 800.468566895, 7000506.5, 1.82908514409
4489.22, 3,797.814819336, 3827326.75, 800.485656738, 3986615.75, 1.04161886622
4489.22, 3,798.125610352, 2218690.25, 800.797973633, 3963174.75, 1.78626770907
4489.22, 3,798.125610352, 2218690.25, 800.823669434, 1336369.875, 0.60232376962
4489.22, 3,798.129821777, 6718524.0, 800.797973633, 3963174.75, 0.589887711944
4489.22, 3,798.129821777, 6718524.0, 800.802246094, 9249825.0, 1.37676445005
4489.22, 3,798.129821777, 6718524.0, 800.815124512, 10839487.0, 1.61337326472
4489.22, 3,798.129821777, 6718524.0, 800.819396973, 5299720.5, 0.788822143078
4489.22, 3,798.134094238, 11979257.0, 800.802246094, 9249825.0, 0.772153481639
4489.22, 3,798.134094238, 11979257.0, 800.806518555, 13905751.0, 1.16081915598
4489.22, 3,798.134094238, 11979257.0, 800.810791016, 14631153.0, 1.22137399673
4489.22, 3,798.134094238, 11979257.0, 800.815124512, 10839487.0, 0.904854700087
4489.22, 3,798.138366699, 14571607.0, 800.802246094, 9249825.0, 0.634784138771
4489.22, 3,798.138366699, 14571607.0, 800.806518555, 13905751.0, 0.954304559545
4489.22, 3,798.138366699, 14571607.0, 800.810791016, 14631153.0, 1.00408644016
4489.22, 3,798.138366699, 14571607.0, 800.815124512, 10839487.0, 0.743877253895
4489.22, 3,798.14263916, 12516596.0, 800.802246094, 9249825.0, 0.739004838057
4489.22, 3,798.14263916, 12516596.0, 800.806518555, 13905751.0, 1.11098504737
4489.22, 3,798.14263916, 12516596.0, 800.810791016, 14631153.0, 1.16894026139
4489.22, 3,798.14263916, 12516596.0, 800.815124512, 10839487.0, 0.866009176936
4489.22, 3,798.146911621, 7356282.5, 800.797973633, 3963174.75, 0.538746948612
4489.22, 3,798.146911621, 7356282.5, 800.802246094, 9249825.0, 1.25740481011
4489.22, 3,798.146911621, 7356282.5, 800.806518555, 13905751.0, 1.89032313536
4489.22, 3,798.146911621, 7356282.5, 800.810791016, 14631153.0, 1.98893299707
4489.22, 3,798.146911621, 7356282.5, 800.815124512, 10839487.0, 1.47350064384
4489.22, 3,798.146911621, 7356282.5, 800.819396973, 5299720.5, 0.720434608105
4489.22, 3,798.151123047, 2565069.75, 800.797973633, 3963174.75, 1.54505535376
4489.22, 3,798.151123047, 2565069.75, 800.823669434, 1336369.875, 0.520987733375
4489.22, 3,798.462097168, 3216633.25, 801.131896973, 2457192.25, 0.763901899603
4489.22, 3,798.462097168, 3216633.25, 801.136169434, 5725546.5, 1.779981134
4489.22, 3,798.462097168, 3216633.25, 801.153320312, 3259972.0, 1.0134733265
4489.22, 3,798.466369629, 6880936.5, 801.136169434, 5725546.5, 0.832088262986
4489.22, 3,798.466369629, 6880936.5, 801.140441895, 8603353.0, 1.2503171625
4489.22, 3,798.466369629, 6880936.5, 801.144775391, 9049023.0, 1.3150859625
